Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30
21935965681.901627,23340770399.073708,9942476678.332104,10794469931.154455,5645153572.808223,11309387657.479414,11667342415.017113,10727016769.42604,11539946439.39695,10155389013.327276,16216728443.98472,12250401432.578833,14870081768.122007,14311461659.8807,12188791605.448626,16226275782.013483,20122219110.82879,17054154635.938328,18582827942.84578,31739391461.95453,19701199285.599434,4826310758.640618,19244559052.55076,13956297420.035213,3334119384.4673815,15673389575.69492,19482846661.678627,-3226931106.998651,12019181276.141865,21747469673.35191
22180068191.208084,23507359140.84227,10152638975.109247,10975059415.900791,5870723829.888956,11461548080.075033,11814100622.677177,10909184791.93933,11716926717.846674,10422874493.48551,16366049848.368761,12470483152.926498,15009430789.234203,14578824124.881765,12445239199.504677,16429838139.956656,20297037872.268852,17251510883.951775,18771804753.626972,31944867824.404533,19909777983.253254,5064520418.164947,19433287069.37727,14088862829.904972,3544920536.898835,15981210740.387651,19751719875.429344,-2843842212.926883,12291662873.910896,21928600436.805195
22418535034.420376,23668624899.48655,10359315058.850752,11152393350.45989,6093585514.45623,11610610400.94009,11957708292.767622,11088040229.09841,11890539827.750475,10686557203.033852,16511470368.977068,12686527773.20215,15145091949.389978,14841495832.749592,12697495244.231043,16629032864.824718,20467057436.880077,17444329434.913292,18956119075.18445,32143447466.450836,20113425290.256287,5299960338.813975,19617232602.862152,14218021474.317673,3753464798.787773,16283875746.531502,20015084219.421143,-2463282919.899546,12559829096.27911,22104646014.507416
22651114020.000515,23824349637.284515,10562341274.112743,11326317846.930752,6313590175.474963,11756432560.374224,12098024416.352827,11263427333.30491,12060627729.981836,10946242510.899666,16652822002.899994,12898355480.012192,15276909711.362627,15099257860.575752,12945360288.789968,16823662871.431812,20632073953.15695,17632413940.29002,19135566794.322334,32334842087.369633,20311920080.791603,5532481670.022841,19796189105.252556,14343624653.598005,3959624534.9214487,16581138311.068008,20272693356.996803,-2085431586.9364033,12823474388.94364,22275390330.26884
22878381541.073967,23975133490.36389,10761997395.04101,11497128517.50705,6530913977.381006,11899318229.156733,12235360611.632685,11435638507.213167,12227501638.223564,11202224814.97578,16790528639.278166,13106306117.967041,15405272643.865192,15352505191.887379,13189177470.417835,17014159945.427176,20792610549.966835,17816217529.815395,19310633923.657772,32519861753.299015,20505778655.184864,5762244201.909639,19970659934.734493,14466036000.453236,4163517057.578418,16873434813.605385,20525072071.39052,-1710302565.5472078,13082941624.5437,22441398031.87534
23100350224.549828,24120999139.549557,10958284667.9237,11664829743.84144,6745549727.384337,12039274711.374138,12369725066.681597,11604675922.28011,12391164999.944248,11454500848.43181,16924605224.044588,13310385328.281706,15530193725.934618,15601239505.36101,13428948249.187868,17200533709.047634,20948685246.15941,17995753608.845108,19481333508.55085,32698535585.631283,20695013761.464794,5989240637.023843,20140660295.443867,14585266456.851435,4365133388.270019,17160767019.969614,20772231971.774517,-1337926407.5569718,13338231972.748053,22602689776.413498
23317032412.35133,24261968942.66507,11151204216.305122,11829425586.738327,6957490053.659947,12176308902.523178,12501125635.959927,11770541523.90137,12551621065.68088,11703067145.774448,17055066214.844507,13510598583.508492,15651685568.57016,15845462321.023468,13664674043.300262,17382793461.655952,21100315617.999012,18171035275.460392,19647678181.456318,32870892027.599068,20879637674.212154,6213463413.628175,20306204940.56354,14701326408.550146,4564464308.471804,17443136536.882446,21014184344.912983,-968333707.7491692,13589346434.700314,22759285515.920067
23528438209.712822,24398063072.91961,11340755202.024017,11990917991.273296,7166725678.59925,12310425574.991865,12629568243.720598,11933235507.414967,12708871319.558622,11947918265.257181,17181923802.083008,13706949495.882362,15769758974.01691,16085173197.20477,13896354377.054913,17560946355.347404,21247516976.913776,18342073552.813835,19809678278.390076,33036956908.489216,21059660266.19358,6434902750.32437,20467306262.299286,14814223970.626394,4761498666.608734,17720542936.00021,21250938273.260254,-601557181.6005076,13836284150.957575,22911202396.649414
23734576866.73713,24529300705.647484,11526936016.674976,12149308092.812796,7373246678.885015,12441628638.874659,12755058008.41557,12092757455.070505,12862916604.422436,12189048142.710022,17305189245.886845,13899441077.559069,15884424054.984701,16320371048.132858,14123988076.502054,17734998756.296825,21390303785.151768,18508878726.133133,19967343251.719604,33196755055.4987,21235090606.128403,6653548170.967495,20623975790.691936,14923966373.039137,4956224749.839189,17992985161.872723,21482502034.74581,-237629985.80765226,14079043780.803194,23058456504.902218
23935459611.493576,24655702636.772755,11709746897.278885,12304598863.397354,7577045021.694506,12569923671.818039,12877601570.799353,12249108578.68749,13013759423.980013,12426452712.237959,17424875516.36959,14088078247.14512,15995692389.910454,16551056798.70811,14347575883.333017,17904958943.825497,21528692351.63211,18671462975.013626,20120684466.53492,33350313282.610783,21405939926.826256,6869391449.677904,20776227040.105885,15030562588.183235,5148632873.000006,18260464316.967133,21708885884.367825,123417465.41969894,14317626080.99455,23201066089.22604
24131100163.320465,24777291826.616207,11889190472.128832,12456795581.22296,7778114997.390734,12695318361.285683,12997207491.734184,12402292112.091059,13161404327.087166,12660130293.071762,17540997718.95825,14272868235.917704,16103577344.180952,16777233838.428318,14567120987.82082,18070837569.16167,21662701277.799423,18829840791.347576,20269715686.820328,33497660801.11583,21572222014.75713,7082427066.591053,20924075917.11204,15134023700.82083,5338715740.444788,18522984126.912205,21930102517.2457,481557944.0721619,14552034226.020334,23339051959.934814
24321512223.014606,24894091134.85026,12065269513.405167,12605903487.661034,7976450960.6391535,12817820264.869913,13113884197.284882,12552311323.37626,13305855866.813913,12890079245.538729,17653570739.335213,14453818323.906595,16208092105.758741,16998905666.411123,14782626774.205914,18232645244.95399,21792349065.07665,18984026619.05224,20414450596.609818,33638826496.444595,21733950480.866283,7292649551.997399,21067538177.0688,15234360527.040483,5526466088.217254,18780548428.19326,22146164568.516174,836764484.3526143,14782271417.099508,23472434518.14155
24506362665.36471,25005757461.629265,12237825611.145203,12751754281.516861,8171951642.751881,12937256363.457378,13227454403.181911,12698997300.801788,13446934065.317802,13116131670.459276,17762353431.79036,14630738862.855997,16309015239.476671,17215845685.90185,14993899553.740137,18390134824.935345,21917337389.31267,19133764694.01542,20554609270.24531,33773342656.614532,21890827357.429302,7499969700.523082,21206325743.351524,15331363108.717567,5711816976.874881,19032908632.95915,22356774780.384262,1189045681.7832918,15008145835.455727,23600891591.05373
24685603688.89749,25112265421.60342,12406814372.944336,12894310366.092974,8364563889.013904,13053596150.870138,13337889624.661818,12842310981.41364,13584601464.25345,13338227939.046185,17867319845.482975,14803587000.214754,16406322634.013145,17427997254.5715,15200885751.102602,18543266499.1777,22037636872.71791,19279019914.364464,20690156081.684536,33901176965.174305,22042812346.565666,7704332511.319657,21340404570.154285,15425006029.325993,5894717926.11163,19279999810.958122,22561881489.100555,1538303889.203802,15229601036.969835,23724392726.418644
24859241887.04247,25213644436.224045,12572219736.844149,13033563346.945925,8554254316.297394,13166838430.046614,13445191181.892986,12982242314.135431,13718851105.248716,13556338858.860056,17968483531.080814,14972353383.460466,16500026466.352169,17635343016.775436,15403566150.25519,18692041730.656086,22153266601.035862,19419799978.104168,20821101290.828175,34022370906.709496,22189914050.95737,7905701771.119616,21469787805.00962,15515298252.286804,6075133142.665646,19521800343.34482,22761483071.347622,1884447982.645908,15446615194.260347,23842959855.729504
25027697414.509426,25310320039.137115,12734259821.637537,13169737575.910614,8741173401.202185,13277208471.504068,13549588849.803616,13119013162.699215,13849916777.527527,13770699890.776857,18066149915.06685,15137298262.015743,16590406966.900522,17838185618.24632,15602207985.933977,18836779119.767193,22264602309.77205,19556437614.47376,20947797505.001953,34137495219.473316,22332508237.73492,8104219778.249267,21594839741.345123,15602501939.734137,6253172239.813849,19758646499.164112,22955969282.78145,2227523768.945504,15659457903.116999,23956997122.99955
25190990259.442417,25402320668.520638,12892941628.583666,13302842025.668127,8925318851.70994,13384717075.728636,13651094418.19297,13252630821.530401,13977807053.488932,13981313948.74305,18160337918.651016,15298433571.738705,16677481246.084984,18036534248.20313,15796819700.877739,18977494298.04057,22371667631.2136,19688952396.63583,21070263934.39323,34246586320.83136,22470614331.571434,8299884677.969873,21715581433.254223,15686631552.97022,6428831062.17068,19990548066.076195,23145358736.434597,2567508092.7156043,15868137434.385254,24066530226.005478
25349138205.832577,25489672645.125336,13048270353.004784,13432883631.453419,9106686567.872662,13489372991.992819,13749717840.571918,13383100950.493265,14102528819.440302,14188182080.117203,18251064257.654762,15455769416.50637,16761264631.78403,18230396250.55846,15987407950.621109,19114200808.55761,22474483907.282837,19817361855.9071,21188517617.907593,34349678121.386406,22604249427.52709,8492692501.913856,21832031616.441204,15767699412.848198,6602103604.732359,20217512813.79305,23329667891.98847,2904375765.478886,16072660191.378511,24171582110.90751
25502157399.69031,25572400619.67539,13200249823.855911,13559867833.252323,9285271172.11784,13591183443.759937,13845467720.726955,13510428046.360985,14224087755.670021,14391303992.975155,18338344022.505867,15609314619.14675,16841771190.572723,18419777669.455647,16173978042.04442,19246910674.091145,22573070781.35376,19941682042.615093,21302574045.04848,34446802770.51092,22733429056.848938,8682637853.333918,21944207367.538647,15845716348.010696,6772982645.416047,20439547114.06627,23508911656.295204,3238100354.4514666,16273031349.551735,24272173823.555847
25650065208.77209,25650530203.653923,13348885106.921621,13683801259.829166,9461068585.646898,13690156705.236502,13938353653.016369,13634617750.353075,14342490648.741467,14590680730.954628,18422193365.721237,15759079281.988388,16919015970.70287,18604685945.92254,16356536545.425974,19375637149.741722,22667449012.969864,20061930195.478157,21412450034.092045,34537993706.29059,22858170250.936115,8869716915.241497,22052127018.663994,15920694368.700193,6941462403.290591,20656658804.04677,23683106233.79665,3568657449.718087,16469257494.082903,24368327836.729
25792881545.527985,25724089259.58319,13494183794.683016,13804692960.480572,9634077208.457027,13786303286.533697,14028387277.981764,13755677907.960318,14457746442.391888,14786315870.759743,18502630700.68961,15905075933.735344,16993015971.717411,18785131162.23824,16535092580.09733,19500395971.621613,22757641774.221203,20178125948.83522,21518165014.5677,34623286925.59085,22978492803.80332,9053928762.731508,22155811413.66072,15992647789.018831,7107539658.677212,20868858447.852203,23852270392.527954,3896026049.0441413,16661347701.784008,24460069413.137726
25930626883.657513,25793106134.58278,13636154258.749903,13922552534.775564,9804296123.22471,13879634149.882748,14115580646.700129,13873616955.386612,14569864624.962725,14978213623.459717,18579674823.39272,16047317735.463345,17063788549.26959,18961124175.893234,16709656063.475975,19621203426.592934,22843672722.868248,20290289470.92677,21619739003.86923,34702718764.778465,23094417043.0883,9235273220.668955,22255281853.656597,16061591309.107294,7271211847.985478,21076157299.359825,24016423438.791397,4220186211.598761,16849311608.723047,24547424196.91252
26063319570.823544,25857607164.915565,13774803162.619167,14037387615.931515,9971722682.731838,13970158309.030077,14199944052.017982,13988441766.793026,14678853081.274998,15166376351.08564,18653342430.114017,16185816099.70908,17131349358.377022,19132674096.99248,16880235228.01669,19738073770.445015,22925563353.184753,20398438982.96736,21717189942.80309,34776323105.44403,23205961034.30437,9413748061.503593,22350557449.672176,16127537578.256786,7432474634.767633,21278564641.989666,24175582562.944458,4541116028.604789,17033156981.188917,24630415201.49096
26190401093.729774,25917031944.822803,13909846536.593248,14148903708.354984,10136157788.610376,14057578964.996655,14281175549.159405,14099858693.065401,14784401844.936745,15350494057.88208,18723232213.66157,16320236068.46987,17195330477.51649,19299382512.95243,17046482614.381245,19850587532.534542,23002819927.966045,20502141950.285465,21810052063.091034,34843342237.7248,23312627553.096638,9589169745.29854,22441158395.210007,16190138234.903027,7591184799.844017,21475638930.178486,24329237580.780575,4858755900.146689,17212535229.3848,24708510693.242783
26312020330.818943,25971564383.97419,14041330879.650398,14257160028.700531,10297599263.91468,14141966409.03261,14359351098.936384,14207926253.383734,14886577788.806202,15530598116.983286,18789462864.777466,16450646420.524158,17255841543.50169,19461323273.595413,17208455206.092285,19958850683.331085,23075593164.592793,20601516844.89397,21898457576.549038,34904028091.73746,23414553756.989098,9761527804.644346,22527223452.04435,16249493236.657276,7747322971.37989,21667456442.84098,24477511478.790154,5172980979.007089,17387498457.154648,24781874724.67927
26428432496.985973,26021461164.53324,14169393124.590614,14362295048.372688,10456143465.063782,14223458178.502615,14434611067.884277,14312781897.759302,14985524908.960167,15706836355.667995,18852219331.132217,16577209894.119038,17313052841.153053,19618684841.576794,17366320594.54558,20063058136.392574,23144110707.623028,20696767845.54731,21982621419.70179,34958723644.5375,23511968734.290092,9930915208.532793,22608973983.02059,16305761244.351658,7900961553.5260935,21854226313.70797,24620643456.76119,5483831775.034972,17558215950.540195,24850751777.246967
26539870713.35015,26066955648.923443,14294160415.950323,14464436560.16714,10611881234.591951,14302180636.507698,14507084217.015686,14414552409.971928,15081375718.093847,15879346363.2018,18911670390.07188,16700076886.460228,17367119720.813,19771641271.818085,17520234163.280605,20163388538.874195,23208580057.08599,20788082019.7879,22062740015.275887,35007739838.94536,23605081801.047234,10097420260.346605,22686612102.33825,16359087064.284948,8052169786.338295,22036141746.546032,24758852925.86708,5791352067.817489,17724844669.536747,24915364564.260586
26646359543.28285,26108079737.447342,14415643770.078032,14563595821.119543,10764813542.82486,14378146067.15195,14576784157.738205,14513248827.47432,15174142185.166033,16048134988.505056,18967836650.32789,16819263465.751104,17418061701.40102,19920207548.794067,17670209200.10777,20259860850.009052,23269027643.935295,20875482581.203953,22138836767.743355,35051117734.39626,23693916622.77398,10261044444.965967,22760162225.462196,16409487029.20674,8200946612.392869,22213218016.435238,24892162831.889458,6095524270.620916,17887397103.553684,24975741395.792847
26747921405.709866,26144863220.931072,14533852350.313988,14659782093.346857,10914939629.132597,14451364805.626583,14643722704.657942,14608880590.017057,15263834636.361568,16213207163.826908,19020736586.780373,16934783895.63796,17465896599.167603,20064396902.083824,17816257107.176567,20352491922.074783,23325477641.655647,20958990770.068607,22210933002.12387,35088895970.11872,23778494606.40486,10421787236.933023,22829646616.09493,16456975442.009312,8347289257.035076,22385468437.89823,25020594002.084255,6396328915.585571,18045883895.20175,25031908018.02045
